date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-08-21,6:40 PM.,TB,OAK,home,Clear.,68,686752,LF,4,0,1,0,0,0,0,0,0,0,2,0.283,0.319,0.379,0.698,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.267,0.407,0.317,,,,0.167,0.167,0.5,0.181,0.33,0.316,0.216,0.353,0.286,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141,,,,,,,,,,,,,,,,,,
2024-08-20,6:40 PM.,TB,OAK,home,Clear.,75,669358,LF,4,0,1,0,0,0,0,0,0,0,1,0.283,0.32,0.381,0.701,669358,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.62,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,121.0,101.0,104.0,,,,111.0,96.0,100.0,,,,,0.479,0.213,,0.103,0.81,,-0.08,,2.88,95.6,88.1,,87.3,,0.164,0.4,0.222,,,,0.169,0.247,0.311,0.252,0.37,0.221,0.115,0.115,0.276,119.0,104.0,109.0,,,,,0.205,,1.71,,83.6,,,,,,,,,,,,,,,,,,,,,
2024-08-19,6:40 PM.,TB,OAK,home,Clear.,70,671737,LF,4,0,0,0,0,0,0,0,0,1,1,0.284,0.321,0.383,0.704,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,129.0,97.0,102.0,,,,,,,,,,,0.417,,,,-0.04,,,,,96.4,,,,,,,,,,,0.241,0.483,0.346,0.269,0.5,0.21,,,,100.0,91.0,93.0,91.0,100.0,98.0,0.225,0.089,1.02,-1.5,90.9,79.1,0.205,0.357,0.324,123.0,102.0,114.0,0.269,0.47,90.9,0.213,0.32,0.33,,,,,,,,,
2024-08-18,1:07 PM.,SF,OAK,home,Partly Cloudy.,73,605483,LF,5,0,2,0,0,0,1,0,0,1,3,0.288,0.325,0.388,0.713,605483,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.57,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,0.464,0.101,,0.176,1.16,,0.11,,0.95,95.9,85.5,,88.7,,0.167,0.267,0.446,,,,0.111,0.183,0.498,0.2,0.303,0.244,0.236,0.319,0.476,148.0,99.0,109.0,,,,,0.26,,2.25,,81.1,,,,,,,,,,,,,,,,,,,,,
2024-08-17,4:09 PM.,SF,OAK,home,Partly Cloudy.,73,806185,LF,4,1,1,1,0,0,0,0,0,1,1,0.286,0.324,0.388,0.712,806185,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.75,4.65,72.0,92.0,111.0,97.0,0.728,11.0,5.38,7.13,1.38,0.96,0.239,0.394,0.1,0.417,0.382,155.0,91.0,114.0,90.0,89.0,85.0,,,,119.0,90.0,100.0,,,,,0.446,0.184,,0.184,-0.02,,-0.26,,-0.87,95.8,88.1,,86.4,,0.244,0.512,0.487,,,,0.145,0.218,0.327,0.216,0.44,0.182,0.269,0.365,0.349,111.0,102.0,104.0,,,,,0.187,,0.82,,80.5,,,,,,,,,,,,,,,,,,,,,
2024-08-15,1:11 PM.,NYM,OAK,away,Sunny.,85,500779,LF,4,1,0,0,0,0,0,0,2,1,3,0.286,0.325,0.387,0.712,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.193,-0.32,0.82,,,0.5,90.7,85.7,90.8,,,,,,0.249,0.431,0.131,0.265,0.444,0.264,0.227,0.427,0.169,0.203,0.26,0.367,110.0,100.0,99.0,,,,,0.278,,-0.04,,77.7,,,,,,,,,,,,,0.195,0.366,0.284,,,,,,
2024-08-14,7:11 PM.,NYM,OAK,away,Clear.,82,656849,DH,3,1,2,1,0,0,0,0,1,0,0,0.291,0.325,0.392,0.717,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.287,0.447,0.339,0.253,0.36,0.16,0.207,0.345,0.259,0.22,0.266,0.287,0.211,0.324,0.271,83.0,102.0,100.0,,,,,0.076,,0.11,,79.1,,,,,,,,,,,,,,,,,,,,,
2024-08-13,7:11 PM.,NYM,OAK,away,Clear.,79,621112,LF,4,1,1,0,0,0,1,0,1,0,3,0.286,0.319,0.385,0.704,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,,,,0.136,0.195,0.167,,0.181,-2.3,-4.04,1.35,,1.56,91.9,85.7,91.2,81.3,,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,0.286,0.694,0.125,0.164,0.236,0.347,91.0,107.0,106.0,105.0,106.0,99.0,0.22,0.101,-0.19,2.06,89.1,79.4,0.299,0.493,0.244,,,,,,,,,,,,,,,,,,
2024-08-10,3:07 PM.,TOR,OAK,away,Partly Cloudy.,73,684320,LF,4,0,0,0,0,0,0,0,0,0,1,0.287,0.317,0.388,0.705,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,,,,0.108,0.409,0.282,,,-0.12,2.98,0.67,,,93.9,,93.4,84.6,,0.213,0.36,0.335,0.167,0.167,0.149,0.348,0.739,0.25,0.255,0.439,0.22,,,,97.0,95.0,100.0,,,,,0.105,,-2.85,,78.3,,,,85.0,102.0,102.0,0.096,-1.17,88.9,0.194,0.306,0.215,,,,,,,,,
2024-08-09,7:07 PM.,TOR,OAK,away,Clear.,79,621244,LF,3,0,0,0,0,0,0,0,1,0,0,0.291,0.322,0.394,0.716,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,0.337,0.183,,,0.16,-1.26,1.02,,,0.88,94.1,84.8,93.4,,,,,,0.268,0.366,0.125,,,,0.305,0.558,0.189,0.171,0.364,0.269,111.0,102.0,106.0,84.0,108.0,99.0,0.035,0.286,-1.83,0.28,91.4,83.2,0.36,0.48,0.123,,,,,,,,,,0.188,0.404,0.31,,,,,,
2024-08-07,12:37 PM.,CWS,OAK,home,Sunny.,75,663436,LF,4,0,0,0,0,0,0,0,0,0,2,0.295,0.323,0.398,0.721,663436,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,92.0,95.0,91.0,,,,114.0,108.0,111.0,,,,,0.285,0.268,,0.196,-2.03,,1.22,,-0.16,93.6,89.3,,83.6,,0.121,0.293,0.378,,,,0.357,0.429,0.348,0.389,0.472,0.202,0.34,0.4,0.204,95.0,91.0,93.0,76.0,93.0,84.0,0.175,0.076,1.59,-2.54,89.0,78.4,0.206,0.294,0.231,,,,,,,,,,,,,,,,,,
2024-08-06,6:40 PM.,CWS,OAK,home,Clear.,76,686563,LF,3,0,2,0,0,0,0,0,0,0,0,0.3,0.328,0.405,0.733,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,0.28,0.123,0.218,,0.187,-1.13,0.44,-1.39,,-0.22,94.3,85.7,93.3,81.9,,,,,0.287,0.449,0.132,,,,0.25,0.411,0.252,0.248,0.394,0.269,,,,79.0,101.0,93.0,0.192,,0.39,,90.2,,0.263,0.45,0.191,,,,,,,,,,,,,0.255,0.489,0.282,,,
2024-08-05,6:40 PM.,CWS,OAK,home,Partly Cloudy.,66,681066,LF,4,0,0,0,0,0,0,0,0,1,3,0.295,0.322,0.402,0.724,681066,kybush,Bush,Left,Ky Bush,CHW,5.6,5.35,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,,,,0.509,0.244,,0.098,-3.27,,-0.25,,4.54,91.7,85.9,,82.5,,0.118,0.294,0.257,,,,0.364,0.364,0.263,0.412,0.647,0.188,0.0,0.0,0.308,76.0,101.0,94.0,,,,,0.149,,-1.98,,73.4,,,,,,,,,,,,,,,,,,,,,
2024-08-04,1:07 PM.,LAD,OAK,home,Sunny.,68,689981,LF,4,0,2,0,0,0,0,1,0,2,0,0.3,0.327,0.408,0.735,689981,riverryan,Ryan,Right,River Ryan,LAD,1.33,4.0,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,96.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,,,,0.103,0.395,0.227,,0.086,-0.21,6.76,0.96,,0.36,96.3,89.6,94.7,89.9,,0.208,0.25,0.306,0.125,0.125,0.2,0.25,0.25,0.375,0.227,0.409,0.118,0.25,0.25,0.3,123.0,98.0,104.0,105.0,109.0,113.0,0.031,0.158,5.73,0.89,94.0,83.2,,,,,,,,,,,,,,,,,,,,,
2024-08-03,6:07 PM.,LAD,OAK,home,Clear.,72,656427,LF,4,0,1,0,0,0,0,0,0,0,0,0.297,0.324,0.407,0.731,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.222,0.455,0.363,0.6,1.2,0.4,0.164,0.219,0.436,0.245,0.401,0.238,0.111,0.333,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,6:40 PM.,LAD,OAK,home,Cloudy.,72,694813,LF,4,1,3,0,1,0,1,0,0,1,1,0.297,0.325,0.409,0.734,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,101.0,100.0,97.0,97.0,103.0,98.0,136.0,111.0,117.0,,,,0.226,0.247,0.165,,0.266,0.1,-0.69,0.96,,0.82,94.9,87.5,95.3,88.7,,0.239,0.326,0.355,0.314,0.504,0.136,0.267,0.333,0.167,0.246,0.41,0.162,0.178,0.356,0.372,93.0,102.0,102.0,80.0,101.0,94.0,0.053,0.042,0.49,1.45,92.3,83.3,0.32,0.48,0.183,,,,,,,,,,,,,0.182,0.182,0.133,,,
2024-07-31,6:45 PM.,SF,OAK,away,Partly Cloudy.,62,657277,LF,4,0,2,0,0,0,0,0,0,1,0,0.289,0.318,0.395,0.713,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,,,,0.399,0.053,0.212,,0.309,0.2,1.32,0.16,,-0.13,92.6,87.4,92.6,83.8,,,,,0.268,0.338,0.144,,,,0.179,0.231,0.329,0.275,0.411,0.216,,,,52.0,95.0,88.0,0.026,,4.3,,91.0,,0.077,0.077,0.265,,,,,,,,,,,,,0.239,0.331,0.268,,,
2024-07-30,6:45 PM.,SF,OAK,away,Partly Cloudy.,63,592662,LF,4,0,1,0,0,0,0,0,0,0,1,0.286,0.315,0.393,0.708,592662,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.72,30.2,95.0,102.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,96.0,,,,99.0,91.0,91.0,133.0,96.0,100.0,,0.528,0.322,0.15,,0.46,,0.18,-2.65,,94.1,,,88.4,83.5,0.148,0.222,0.458,,,,0.316,0.684,0.489,0.167,0.367,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,1:08 PM.,LAA,OAK,away,Sunny.,80,667755,LF,4,1,0,0,0,0,1,0,0,0,2,0.286,0.313,0.395,0.708,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,96.0,92.0,86.0,95.0,95.0,96.0,117.0,92.0,99.0,98.0,96.0,108.0,0.464,0.146,0.055,0.254,,-2.05,2.22,0.02,-0.42,,98.8,,97.7,91.5,86.4,0.143,0.214,0.463,0.214,0.26,0.167,0.226,0.376,0.402,0.356,0.622,0.103,,,,,,,,,,,,,,,,,,,120.0,100.0,112.0,0.081,0.8,92.7,0.15,0.3,0.329,,,,,,,,,
2024-07-27,6:38 PM.,LAA,OAK,away,Clear.,80,542881,LF,4,0,0,0,0,0,0,0,0,1,2,0.292,0.319,0.403,0.722,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,,,,0.033,0.396,0.013,,0.371,-0.73,-3.87,-0.06,,1.32,89.4,78.9,88.1,81.3,,0.0,0.0,0.357,0.261,0.696,0.152,,,,0.272,0.494,0.183,0.185,0.259,0.396,,,,99.0,100.0,96.0,0.185,0.001,-0.41,-3.14,84.3,71.6,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,
2024-07-26,6:38 PM.,LAA,OAK,away,Clear.,77,608334,LF,3,0,1,0,0,0,0,0,1,0,0,0.297,0.324,0.41,0.734,608334,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.74,86.2,101.0,94.0,98.0,0.772,8.41,4.15,8.41,1.14,1.04,0.214,0.429,0.115,0.361,0.393,90.0,104.0,102.0,85.0,105.0,103.0,88.0,100.0,94.0,114.0,96.0,98.0,,,,0.237,0.234,0.204,,0.27,0.19,0.39,1.22,,-0.64,93.1,87.8,92.6,87.0,,0.157,0.294,0.284,0.299,0.39,0.118,0.471,1.118,0.393,0.224,0.447,0.195,0.228,0.347,0.367,109.0,102.0,103.0,,,,,0.056,,-7.73,,82.4,,,,,,,,,,,,,,,,0.286,0.714,0.458,,,
2024-07-25,6:39 PM.,LAA,OAK,away,Clear.,88,670046,LF,4,0,0,0,0,0,0,0,0,0,1,0.297,0.321,0.411,0.732,670046,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.0,5.9,24.0,98.0,78.0,93.0,0.782,6.38,3.0,10.5,1.88,0.85,0.152,0.443,0.114,0.38,0.424,92.0,102.0,99.0,74.0,93.0,87.0,,,,,,,,,,,0.486,,,0.328,-1.59,,,,1.81,90.2,81.1,,,,,,,,,,,,,0.341,0.568,0.19,0.189,0.405,0.29,92.0,98.0,92.0,55.0,102.0,100.0,0.136,0.05,-2.78,-3.34,83.6,76.3,0.357,0.571,0.172,,,,,,,,,,,,,,,,,,
2024-07-24,12:37 PM.,HOU,OAK,home,Partly Cloudy.,80,686613,LF,5,0,2,1,0,0,1,0,0,0,1,0.302,0.324,0.42,0.744,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,0.182,0.347,0.051,0.125,0.126,0.16,0.92,1.7,-0.79,0.95,96.0,88.4,95.6,89.1,82.9,0.2,0.2,0.236,0.275,0.321,0.161,0.237,0.421,0.305,0.244,0.413,0.288,0.221,0.26,0.296,,,,90.0,103.0,101.0,0.17,,0.14,,92.4,,0.23,0.363,0.216,,,,,,,,,,,,,,,,,,
2024-07-23,6:40 PM.,HOU,OAK,home,Partly Cloudy.,82,814005,LF,5,0,1,0,0,0,0,0,0,1,3,0.3,0.322,0.415,0.737,814005,jakebloss,Bloss,Right,Jake Bloss,HOU,6.94,5.71,11.2,104.0,91.0,104.0,0.777,8.49,2.31,12.34,3.86,0.48,0.15,0.55,0.2,0.2,0.395,75.0,102.0,81.0,99.0,104.0,111.0,,,,97.0,106.0,107.0,,,,0.017,0.438,0.34,,0.077,-2.92,11.22,-0.93,,-7.32,93.4,86.6,91.9,85.9,,0.231,0.692,0.258,,,,0.286,0.571,0.389,0.4,0.75,0.127,0.333,0.833,0.25,80.0,110.0,99.0,,,,,0.128,,-1.66,,78.0,,,,,,,,,,,,,,,,0.333,0.333,0.444,,,
2024-07-22,6:40 PM.,HOU,OAK,home,Clear.,75,681293,LF,4,1,1,1,0,0,1,0,0,0,2,0.303,0.325,0.421,0.746,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,,,,0.41,0.108,,0.086,-1.33,,0.99,,-2.52,94.1,85.5,,80.8,,,,,,,,0.171,0.282,0.424,0.303,0.528,0.198,0.395,0.512,0.378,118.0,98.0,104.0,66.0,98.0,96.0,0.196,0.2,0.57,0.8,88.2,78.4,0.248,0.444,0.228,,,,,,,,,,,,,0.113,0.226,0.386,,,
2024-07-21,1:07 PM.,LAA,OAK,home,Partly Cloudy.,63,608334,LF,5,1,3,0,0,1,1,0,0,0,2,0.304,0.327,0.419,0.746,608334,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.74,86.2,101.0,94.0,98.0,0.772,8.41,4.15,8.41,1.14,1.04,0.214,0.429,0.115,0.361,0.393,90.0,104.0,102.0,85.0,105.0,103.0,88.0,100.0,94.0,114.0,96.0,98.0,,,,0.237,0.234,0.204,,0.27,0.19,0.39,1.22,,-0.64,93.1,87.8,92.6,87.0,,0.157,0.294,0.284,0.299,0.39,0.118,0.471,1.118,0.393,0.224,0.447,0.195,0.228,0.347,0.367,109.0,102.0,103.0,,,,,0.056,,-7.73,,82.4,,,,,,,,,,,,,,,,0.286,0.714,0.458,,,
2024-07-20,1:07 PM.,LAA,OAK,home,Sunny.,75,686799,LF,4,1,3,0,0,0,1,0,0,0,1,0.296,0.32,0.398,0.718,686799,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,0.724,0.062,,,0.03,-1.87,0.89,,,-3.35,96.3,88.3,95.8,,,,,,0.286,0.411,0.121,0.235,0.412,0.25,0.167,0.5,0.364,0.333,0.444,0.067,111.0,95.0,106.0,,,,,0.184,,-1.06,,85.0,,,,,,,,,,,,,,,,,,,,,
2024-07-19,6:40 PM.,LAA,OAK,home,Clear.,80,656288,LF,4,1,2,1,0,0,1,0,0,0,2,0.286,0.311,0.39,0.701,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,,,,0.01,0.376,0.24,,0.267,-0.85,-6.83,-0.91,,0.48,93.4,88.6,93.0,87.7,,0.284,0.444,0.331,0.429,0.857,0.0,0.271,0.438,0.241,0.251,0.529,0.147,0.259,0.387,0.288,75.0,96.0,96.0,,,,,0.107,,-0.86,,80.6,,,,,,,,,,,,,,,,,,,,,
2024-07-14,1:36 PM.,PHI,OAK,away,Partly Cloudy.,94,689147,LF,5,0,0,0,0,0,0,0,0,0,0,0.281,0.306,0.382,0.688,689147,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,114.0,102.0,104.0,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,0.292,0.557,,,0.66,1.52,0.75,,,97.6,,96.4,86.2,,,,,0.213,0.255,0.16,,,,0.224,0.328,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,0.306,0.311,,,
2024-07-13,4:06 PM.,PHI,OAK,away,Partly Cloudy.,88,663969,LF,2,0,1,1,0,0,1,0,0,1,2,0.289,0.315,0.393,0.708,663969,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.97,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,82.0,110.0,104.0,68.0,92.0,90.0,80.0,101.0,91.0,121.0,95.0,102.0,,,,0.311,0.187,0.292,,0.066,3.13,-1.15,-2.49,,-9.69,92.7,85.7,93.7,82.5,,,,,0.35,0.7,0.118,0.174,0.304,0.222,0.219,0.313,0.214,0.6,1.1,0.182,107.0,112.0,116.0,,,,,0.144,,-0.37,,81.0,,,,,,,,,,,,,,,,0.311,0.511,0.329,,,
2024-07-12,6:42 PM.,PHI,OAK,away,Drizzle.,78,624133,LF,5,1,1,0,0,0,1,0,0,2,3,0.287,0.313,0.386,0.699,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,,,,0.315,0.195,0.001,,0.163,0.67,0.84,-4.62,,-0.63,91.8,80.0,90.8,81.3,,,,,0.27,0.381,0.101,0.189,0.342,0.339,0.224,0.327,0.18,0.229,0.323,0.35,84.0,107.0,108.0,101.0,98.0,93.0,0.121,0.205,-1.68,1.02,86.5,74.4,0.302,0.642,0.162,,,,,,,,,,,,,,,,,,
2024-07-11,7:10 PM.,BOS,OAK,away,Clear.,85,656557,LF,4,0,0,0,0,0,0,0,0,2,3,0.289,0.316,0.392,0.708,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,,,,0.324,,0.414,,,,0.67,0.54,,,,,93.5,83.2,,,,,0.27,0.325,0.142,,,,,,,,,,,,,95.0,93.0,93.0,0.015,,-0.95,,87.1,,0.2,0.4,0.235,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,0.23,0.357,0.302,,,
2024-07-10,7:11 PM.,BOS,OAK,away,Partly Cloudy.,83,601713,LF,5,1,1,0,0,0,0,1,0,1,1,0.296,0.324,0.401,0.725,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,122.0,105.0,108.0,,,,155.0,103.0,111.0,,,,,0.486,0.291,,,0.73,,-0.1,,,93.9,,,82.6,,0.143,0.393,0.326,,,,0.167,0.4,0.206,0.239,0.399,0.218,,,,118.0,104.0,104.0,104.0,96.0,82.0,0.059,0.163,-4.63,0.61,88.3,80.0,0.394,0.879,0.211,,,,,,,,,,,,,0.224,0.436,0.35,,,
2024-07-09,7:12 PM.,BOS,OAK,away,Clear.,86,678394,LF,5,2,2,0,0,0,0,0,0,1,3,0.299,0.327,0.408,0.735,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,88.0,99.0,97.0,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,0.28,,0.269,0.25,-0.24,-0.58,,0.15,95.6,87.6,95.7,86.8,,0.268,0.401,0.343,0.309,0.44,0.111,,,,0.12,0.16,0.218,0.177,0.354,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
